Fish Species,Season,Water Temp,Water Clarity,Weather,Time of Day,Waterbody Type,Best Baits (Retrieve Styles),Recommended Bait Colors,Where to Fish,Target Depth
Bluegill,Summer,Warm (80-85F),Clear,Windy,Morning,Lake,Worm under bobber (still) & Curl tail grub (hop),Natural brown & Chartreuse,Wind-protected coves & Weed walls,3-5 feet
Bluegill,Summer,Warm (80-85F),Clear,Windy,Afternoon,Lake,Beetle spin (steady) & Cricket under bobber (twitch),Silver & Orange,Brush lines & Channel turns,4-6 feet
Bluegill,Summer,Warm (80-85F),Clear,Windy,Evening,Lake,Inline spinner (slow roll) & Worm on jighead (lift-drop),Gold & Pumpkinseed,Flooded brush & Dock shade,2-4 feet
Bluegill,Summer,Warm (80-85F),Clear,Rainy,Morning,Lake,Worm under bobber (still) & Spoon (flutter),Natural & Chrome,Weed pockets & Backwater dips,3-5 feet
Bluegill,Summer,Warm (80-85F),Clear,Rainy,Afternoon,Lake,Waxworm under bobber (twitch) & Inline spinner (steady),Pink & Silver,Rocky drop-offs & Mud seams,4-6 feet
Bluegill,Summer,Warm (80-85F),Clear,Rainy,Evening,Lake,Cricket under bobber (twitch) & Curl tail grub (drag),Orange & Firetiger,Shallow flats & Timber breaks,2-4 feet
Bluegill,Summer,Warm (80-85F),Clear,After Rain,Morning,Lake,Beetle spin (slow roll) & Waxworm under bobber (drift),Firetiger & Pink,Flooded timber & Algae lines,3-5 feet
Bluegill,Summer,Warm (80-85F),Clear,After Rain,Afternoon,Lake,Curl tail grub (hop) & Worm under bobber (still),Pumpkinseed & Natural,Brush points & Gravel runs,4-6 feet
Bluegill,Summer,Warm (80-85F),Clear,After Rain,Evening,Lake,Inline spinner (steady) & Cricket under bobber (twitch),Gold & Orange,Grass pockets & Boat slips,2-4 feet
Bluegill,Summer,Hot (85-90F),Clear,Sunny,Morning,Lake,Worm on jighead (drag) & Beetle spin (slow roll),Natural & Firetiger,Timber edges & Rock cuts,3-5 feet
Bluegill,Summer,Hot (85-90F),Clear,Sunny,Afternoon,Lake,Cricket under bobber (twitch) & Curl tail grub (drag),Orange & Chartreuse,Mud seams & Shady flats,4-6 feet
Bluegill,Summer,Hot (85-90F),Clear,Sunny,Evening,Lake,Waxworm under bobber (twitch) & Spoon (flutter),Pink & Chrome,Back banks & Dock lines,2-4 feet
Bluegill,Summer,Hot (85-90F),Clear,Cloudy,Morning,Lake,Beetle spin (slow roll) & Worm under bobber (still),Gold & Natural,Vegetation breaks & Gravel dips,3-5 feet
Bluegill,Summer,Hot (85-90F),Clear,Cloudy,Afternoon,Lake,Inline spinner (steady) & Curl tail grub (drag),Silver & Pumpkin,Timber breaks & Deep seams,4-6 feet
Bluegill,Summer,Hot (85-90F),Clear,Cloudy,Evening,Lake,Worm on jighead (hop) & Cricket under bobber (twitch),Pumpkinseed & Orange,Dock shade & Algae points,2-4 feet
Bluegill,Summer,Hot (85-90F),Clear,Windy,Morning,Lake,Worm under bobber (still) & Inline spinner (slow roll),Natural & Chartreuse,Wind-sheltered pockets & Timber edges,3-5 feet
Bluegill,Summer,Hot (85-90F),Clear,Windy,Afternoon,Lake,Curl tail grub (drag) & Waxworm under bobber (drift),Chartreuse & Pink,Mud ledges & Boat docks,4-6 feet
Bluegill,Summer,Hot (85-90F),Clear,Windy,Evening,Lake,Beetle spin (steady) & Worm on jighead (drag),Firetiger & Pumpkin,Weed lines & Gravel lips,2-4 feet
Bluegill,Summer,Hot (85-90F),Clear,Rainy,Morning,Lake,Cricket under bobber (drift) & Spoon (flutter),Orange & Chrome,Backwater grass & Timber inlets,3-5 feet
Bluegill,Summer,Hot (85-90F),Clear,Rainy,Afternoon,Lake,Worm on jighead (hop) & Beetle spin (slow roll),Pumpkin & Chartreuse,Brush flats & Channel edges,4-6 feet
Bluegill,Summer,Hot (85-90F),Clear,Rainy,Evening,Lake,Waxworm under bobber (twitch) & Inline spinner (steady),Pink & Gold,Flooded cover & Shaded pockets,2-4 feet
Bluegill,Summer,Hot (85-90F),Clear,After Rain,Morning,Lake,Worm under bobber (still) & Curl tail grub (drag),Natural & Firetiger,Dock transitions & Gravel corners,3-5 feet
Bluegill,Summer,Hot (85-90F),Clear,After Rain,Afternoon,Lake,Curl tail grub (hop) & Cricket under bobber (twitch),Chartreuse & Orange,Fence brush & Shady timber,4-6 feet
Bluegill,Summer,Hot (85-90F),Clear,After Rain,Evening,Lake,Inline spinner (slow roll) & Worm on jighead (lift-drop),Silver & Pumpkin,Flat cover & Algae seams,2-4 feet
Bluegill,Summer,Warm (80-85F),Stained,Sunny,Morning,Lake,Beetle spin (slow roll) & Worm under bobber (still),Firetiger & Natural brown,Grass lines & Brush piles,3-5 feet
Bluegill,Summer,Warm (80-85F),Stained,Sunny,Afternoon,Lake,Curl tail grub (drag) & Waxworm under bobber (twitch),Pumpkinseed & Pink,Shady flats & Dock shade,4-6 feet
Bluegill,Summer,Warm (80-85F),Stained,Sunny,Evening,Lake,Inline spinner (slow roll) & Cricket under bobber (twitch),Gold & Orange,Brush breaks & Vegetation seams,2-4 feet
Bluegill,Summer,Warm (80-85F),Stained,Cloudy,Morning,Lake,Worm on jighead (lift-drop) & Spoon (flutter),Natural & Chrome,Timber edges & Flooded brush,3-5 feet
Bluegill,Summer,Warm (80-85F),Stained,Cloudy,Afternoon,Lake,Waxworm under bobber (drift) & Curl tail grub (hop),Pink & Chartreuse,Backwater grass & Mud dips,4-6 feet
Bluegill,Summer,Warm (80-85F),Stained,Cloudy,Evening,Lake,Beetle spin (steady) & Worm under bobber (still),Firetiger & Natural,Shaded ledges & Gravel lips,2-4 feet
Bluegill,Summer,Warm (80-85F),Stained,Windy,Morning,Lake,Inline spinner (steady) & Cricket under bobber (twitch),Silver & Orange,Wind-sheltered coves & Weed pockets,3-5 feet
Bluegill,Summer,Warm (80-85F),Stained,Windy,Afternoon,Lake,Curl tail grub (drag) & Waxworm under bobber (twitch),Pumpkin & Pink,Vegetation breaks & Brushy banks,4-6 feet
Bluegill,Summer,Warm (80-85F),Stained,Windy,Evening,Lake,Worm on jighead (hop) & Spoon (flutter),Natural & Chrome,Mud seams & Shaded flats,2-4 feet
Bluegill,Summer,Warm (80-85F),Stained,Rainy,Morning,Lake,Worm under bobber (still) & Beetle spin (slow roll),Brown & Chartreuse,Grass pockets & Channel bends,3-5 feet
Bluegill,Summer,Warm (80-85F),Stained,Rainy,Afternoon,Lake,Cricket under bobber (twitch) & Inline spinner (steady),Orange & Silver,Dock posts & Flooded grass,4-6 feet
Bluegill,Summer,Warm (80-85F),Stained,Rainy,Evening,Lake,Curl tail grub (drag) & Waxworm under bobber (twitch),Chartreuse & Pink,Brush edges & Mud-bottom flats,2-4 feet
Bluegill,Summer,Warm (80-85F),Stained,After Rain,Morning,Lake,Worm on jighead (lift-drop) & Spoon (flutter),Pumpkinseed & Chrome,Weed lips & Channel drop-offs,3-5 feet
Bluegill,Summer,Warm (80-85F),Stained,After Rain,Afternoon,Lake,Beetle spin (steady) & Worm under bobber (still),Firetiger & Natural brown,Vegetation points & Timber pockets,4-6 feet
Bluegill,Summer,Warm (80-85F),Stained,After Rain,Evening,Lake,Waxworm under bobber (twitch) & Cricket under bobber (drift),Pink & Orange,Shady brush lines & Gravel cover,2-4 feet
Bluegill,Summer,Hot (85-90F),Stained,Sunny,Morning,Lake,Worm under bobber (still) & Inline spinner (slow roll),Natural & Gold,Grass beds & Rock transitions,3-5 feet
Bluegill,Summer,Hot (85-90F),Stained,Sunny,Afternoon,Lake,Curl tail grub (hop) & Beetle spin (steady),Chartreuse & Firetiger,Mud flats & Vegetation cover,4-6 feet
Bluegill,Summer,Hot (85-90F),Stained,Sunny,Evening,Lake,Waxworm under bobber (drift) & Spoon (flutter),Pink & Chrome,Shady coves & Floating docks,2-4 feet
Bluegill,Summer,Hot (85-90F),Stained,Cloudy,Morning,Lake,Worm on jighead (hop-hop) & Inline spinner (steady),Pumpkin & Silver,Dock slips & Timber faces,3-5 feet
Bluegill,Summer,Hot (85-90F),Stained,Cloudy,Afternoon,Lake,Beetle spin (slow roll) & Cricket under bobber (twitch),Firetiger & Orange,Weed dips & Grass funnels,4-6 feet
Bluegill,Summer,Hot (85-90F),Stained,Cloudy,Evening,Lake,Waxworm under bobber (twitch) & Curl tail grub (drag),Pink & Pumpkin,Flooded grass & Back flats,2-4 feet
Bluegill,Summer,Hot (85-90F),Stained,Windy,Morning,Lake,Curl tail grub (hop) & Worm under bobber (still),Chartreuse & Natural,Algae patches & Gravel lips,3-5 feet
Bluegill,Summer,Hot (85-90F),Stained,Windy,Afternoon,Lake,Inline spinner (steady) & Waxworm under bobber (twitch),Silver & Pink,Timber pockets & Mud ledges,4-6 feet
Bluegill,Summer,Hot (85-90F),Stained,Windy,Evening,Lake,Cricket under bobber (twitch) & Spoon (flutter),Orange & Chrome,Vegetation seams & Rock lines,2-4 feet
Bluegill,Summer,Hot (85-90F),Stained,Rainy,Morning,Lake,Worm on jighead (lift-drop) & Curl tail grub (drag),Pumpkin & Chartreuse,Dock lines & Gravel turns,3-5 feet
Bluegill,Summer,Hot (85-90F),Stained,Rainy,Afternoon,Lake,Beetle spin (steady) & Waxworm under bobber (drift),Firetiger & Pink,Mud-bottom ledges & Brush breaks,4-6 feet
Bluegill,Summer,Hot (85-90F),Stained,Rainy,Evening,Lake,Worm under bobber (still) & Inline spinner (slow roll),Natural & Gold,Shade breaks & Timber shade,2-4 feet
Bluegill,Summer,Hot (85-90F),Stained,After Rain,Morning,Lake,Curl tail grub (drag) & Cricket under bobber (twitch),Pumpkin & Orange,Backwater brush & Algae cover,3-5 feet
Bluegill,Summer,Hot (85-90F),Stained,After Rain,Afternoon,Lake,Waxworm under bobber (drift) & Beetle spin (steady),Pink & Firetiger,Flooded cover & Weed ledges,4-6 feet
Bluegill,Summer,Hot (85-90F),Stained,After Rain,Evening,Lake,Inline spinner (slow roll) & Spoon (flutter),Silver & Chrome,Rocky seams & Grass lips,2-4 feet
Bluegill,Summer,Warm (80-85F),Murky,Sunny,Morning,Lake,Worm under bobber (still) & Beetle spin (slow roll),Black/blue & Chartreuse,Mud flats & Vegetation edges,2-4 feet
Bluegill,Summer,Warm (80-85F),Murky,Sunny,Afternoon,Lake,Inline spinner (slow roll) & Curl tail grub (drag),Firetiger & Orange,Shaded shallows & Algae mats,3-5 feet
Bluegill,Summer,Warm (80-85F),Murky,Sunny,Evening,Lake,Waxworm under bobber (twitch) & Spoon (flutter),Pink & Chrome,Flooded brush & Weed pockets,2-3 feet
Bluegill,Summer,Warm (80-85F),Murky,Cloudy,Morning,Lake,Beetle spin (steady) & Worm on jighead (lift-drop),Chartreuse & Natural,Shady seams & Backwater dips,2-4 feet
Bluegill,Summer,Warm (80-85F),Murky,Cloudy,Afternoon,Lake,Cricket under bobber (drift) & Curl tail grub (drag),Orange & Firetiger,Brushy cover & Timber lines,3-5 feet
Bluegill,Summer,Warm (80-85F),Murky,Cloudy,Evening,Lake,Worm under bobber (still) & Spoon (flutter),Natural & Chrome,Weed lips & Algae patches,2-3 feet
Bluegill,Summer,Warm (80-85F),Murky,Windy,Morning,Lake,Worm on jighead (hop-hop) & Beetle spin (steady),Pumpkin & Chartreuse,Mud breaks & Vegetation dips,2-4 feet
Bluegill,Summer,Warm (80-85F),Murky,Windy,Afternoon,Lake,Beetle spin (slow roll) & Curl tail grub (drag),Firetiger & Gold,Shoreline brush & Rock seams,3-5 feet
Bluegill,Summer,Warm (80-85F),Murky,Windy,Evening,Lake,Waxworm under bobber (twitch) & Cricket under bobber (drift),Pink & Orange,Backwater banks & Grass beds,2-3 feet
Bluegill,Summer,Warm (80-85F),Murky,Rainy,Morning,Lake,Worm under bobber (still) & Inline spinner (slow roll),Natural & Silver,Brush piles & Mud-bottom cover,2-4 feet
Bluegill,Summer,Warm (80-85F),Murky,Rainy,Afternoon,Lake,Curl tail grub (drag) & Beetle spin (steady),Chartreuse & Firetiger,Timber edges & Flooded grass,3-5 feet
Bluegill,Summer,Warm (80-85F),Murky,Rainy,Evening,Lake,Worm on jighead (hop) & Spoon (flutter),Pumpkin & Chrome,Mud seams & Vegetation lines,2-3 feet
Bluegill,Summer,Warm (80-85F),Murky,After Rain,Morning,Lake,Inline spinner (steady) & Cricket under bobber (twitch),Gold & Orange,Flooded grass & Shady edges,2-4 feet
Bluegill,Summer,Warm (80-85F),Murky,After Rain,Afternoon,Lake,Waxworm under bobber (twitch) & Curl tail grub (drag),Pink & Chartreuse,Shallow banks & Brush corners,3-5 feet
Bluegill,Summer,Warm (80-85F),Murky,After Rain,Evening,Lake,Beetle spin (slow roll) & Worm under bobber (still),Firetiger & Natural,Flooded timber & Gravel dips,2-3 feet
Bluegill,Summer,Hot (85-90F),Murky,Sunny,Morning,Lake,Worm on jighead (drag) & Waxworm under bobber (twitch),Pumpkin & Pink,Shaded cover & Weed mats,2-4 feet
Bluegill,Summer,Hot (85-90F),Murky,Sunny,Afternoon,Lake,Beetle spin (steady) & Inline spinner (slow roll),Firetiger & Chartreuse,Flat grass beds & Mud transitions,3-5 feet
Bluegill,Summer,Hot (85-90F),Murky,Sunny,Evening,Lake,Cricket under bobber (twitch) & Spoon (flutter),Orange & Chrome,Fence grass & Algae lips,2-3 feet
Bluegill,Summer,Hot (85-90F),Murky,Cloudy,Morning,Lake,Waxworm under bobber (drift) & Beetle spin (slow roll),Pink & Firetiger,Brushy shallows & Gravel seams,2-4 feet
Bluegill,Summer,Hot (85-90F),Murky,Cloudy,Afternoon,Lake,Curl tail grub (hop) & Worm under bobber (still),Chartreuse & Natural,Flooded logs & Algae transitions,3-5 feet
Bluegill,Summer,Hot (85-90F),Murky,Cloudy,Evening,Lake,Beetle spin (slow roll) & Spoon (flutter),Firetiger & Chrome,Weed clumps & Timber flats,2-3 feet
Bluegill,Summer,Hot (85-90F),Murky,Windy,Morning,Lake,Worm on jighead (lift-drop) & Inline spinner (steady),Pumpkin & Gold,Wind-sheltered pockets & Mud lips,2-4 feet
Bluegill,Summer,Hot (85-90F),Murky,Windy,Afternoon,Lake,Cricket under bobber (drift) & Curl tail grub (drag),Orange & Chartreuse,Flooded banks & Grass walls,3-5 feet
Bluegill,Summer,Hot (85-90F),Murky,Windy,Evening,Lake,Waxworm under bobber (twitch) & Spoon (flutter),Pink & Chrome,Brushy coves & Dock shade,2-3 feet
Bluegill,Summer,Hot (85-90F),Murky,Rainy,Morning,Lake,Beetle spin (steady) & Worm under bobber (still),Firetiger & Natural brown,Grassy inlets & Mud seams,2-4 feet
Bluegill,Summer,Hot (85-90F),Murky,Rainy,Afternoon,Lake,Inline spinner (slow roll) & Waxworm under bobber (drift),Gold & Pink,Vegetation gaps & Timber edges,3-5 feet
Bluegill,Summer,Hot (85-90F),Murky,Rainy,Evening,Lake,Worm on jighead (hop) & Cricket under bobber (twitch),Pumpkin & Orange,Shallow brush & Rocky lips,2-3 feet
Bluegill,Summer,Hot (85-90F),Murky,After Rain,Morning,Lake,Curl tail grub (drag) & Spoon (flutter),Chartreuse & Chrome,Flooded grass & Mud-bottom runs,2-4 feet
Bluegill,Summer,Hot (85-90F),Murky,After Rain,Afternoon,Lake,Waxworm under bobber (twitch) & Inline spinner (steady),Pink & Silver,Dock faces & Algae dips,3-5 feet
Bluegill,Summer,Hot (85-90F),Murky,After Rain,Evening,Lake,Beetle spin (slow roll) & Worm under bobber (still),Firetiger & Natural brown,Brush walls & Gravel edges,2-3 feet
Bluegill,Summer,Warm (80-85F),Clear,Sunny,Morning,Pond,Worm under bobber (still) & Beetle spin (slow roll),Natural & Chartreuse,Shoreline grass & Shade trees,2-3 feet
Bluegill,Summer,Warm (80-85F),Clear,Sunny,Afternoon,Pond,Inline spinner (slow roll) & Waxworm under bobber (twitch),Silver & Pink,Weed edges & Lily pad openings,3-4 feet
Bluegill,Summer,Warm (80-85F),Clear,Sunny,Evening,Pond,Cricket under bobber (twitch) & Spoon (flutter),Orange & Chrome,Brushy points & Dock corners,2-3 feet
Bluegill,Summer,Warm (80-85F),Clear,Cloudy,Morning,Pond,Worm on jighead (hop) & Curl tail grub (drag),Pumpkinseed & Chartreuse,Weed pockets & Gravel slopes,2-4 feet
Bluegill,Summer,Warm (80-85F),Clear,Cloudy,Afternoon,Pond,Beetle spin (steady) & Waxworm under bobber (drift),Firetiger & Pink,Floating algae seams & Shady cover,3-4 feet
Bluegill,Summer,Warm (80-85F),Clear,Cloudy,Evening,Pond,Inline spinner (slow roll) & Worm under bobber (still),Gold & Natural,Fence lines & Near vegetation,2-3 feet
Bluegill,Summer,Warm (80-85F),Clear,Windy,Morning,Pond,Curl tail grub (drag) & Waxworm under bobber (twitch),Chartreuse & Pink,Wind-protected shallows & Brushy banks,2-4 feet
Bluegill,Summer,Warm (80-85F),Clear,Windy,Afternoon,Pond,Worm on jighead (lift-drop) & Spoon (flutter),Natural & Chrome,Mud lips & Shallow drop-offs,3-4 feet
Bluegill,Summer,Warm (80-85F),Clear,Windy,Evening,Pond,Beetle spin (slow roll) & Cricket under bobber (twitch),Firetiger & Orange,Wind-blocked corners & Grass lines,2-3 feet
Bluegill,Summer,Warm (80-85F),Clear,Rainy,Morning,Pond,Waxworm under bobber (twitch) & Inline spinner (slow roll),Pink & Gold,Flooded brush & Gravel slopes,2-3 feet
Bluegill,Summer,Warm (80-85F),Clear,Rainy,Afternoon,Pond,Cricket under bobber (twitch) & Curl tail grub (drag),Orange & Chartreuse,Shady banks & Timber pockets,3-4 feet
Bluegill,Summer,Warm (80-85F),Clear,Rainy,Evening,Pond,Worm under bobber (still) & Spoon (flutter),Natural & Chrome,Muddy seams & Vegetation patches,2-3 feet
Bluegill,Summer,Warm (80-85F),Clear,After Rain,Morning,Pond,Inline spinner (steady) & Waxworm under bobber (twitch),Silver & Pink,Flooded grass & Mud seams,2-4 feet
Bluegill,Summer,Warm (80-85F),Clear,After Rain,Afternoon,Pond,Worm on jighead (drag) & Cricket under bobber (twitch),Pumpkinseed & Orange,Algae beds & Shady overhangs,3-4 feet
Bluegill,Summer,Warm (80-85F),Clear,After Rain,Evening,Pond,Beetle spin (slow roll) & Waxworm under bobber (drift),Chartreuse & Pink,Shoreline brush & Algae mats,2-3 feet
Bluegill,Summer,Hot (85-90F),Clear,Sunny,Morning,Pond,Worm under bobber (still) & Inline spinner (slow roll),Natural & Silver,Weed lips & Shady tree cover,2-3 feet
Bluegill,Summer,Hot (85-90F),Clear,Sunny,Afternoon,Pond,Curl tail grub (drag) & Spoon (flutter),Chartreuse & Chrome,Flat grass beds & Timber shade,3-4 feet
Bluegill,Summer,Hot (85-90F),Clear,Sunny,Evening,Pond,Waxworm under bobber (twitch) & Beetle spin (steady),Pink & Firetiger,Flooded grass & Floating vegetation,2-3 feet
Bluegill,Summer,Hot (85-90F),Clear,Cloudy,Morning,Pond,Worm on jighead (hop-hop) & Waxworm under bobber (drift),Pumpkin & Pink,Shady spots & Gravel lips,2-4 feet
Bluegill,Summer,Hot (85-90F),Clear,Cloudy,Afternoon,Pond,Cricket under bobber (twitch) & Inline spinner (slow roll),Orange & Gold,Mud seams & Brush edges,3-4 feet
Bluegill,Summer,Hot (85-90F),Clear,Cloudy,Evening,Pond,Beetle spin (slow roll) & Curl tail grub (drag),Firetiger & Chartreuse,Vegetation pockets & Weed mats,2-3 feet
Bluegill,Summer,Hot (85-90F),Clear,Windy,Morning,Pond,Worm under bobber (still) & Spoon (flutter),Natural & Chrome,Wind-protected corners & Algae lips,2-4 feet
Bluegill,Summer,Hot (85-90F),Clear,Windy,Afternoon,Pond,Inline spinner (steady) & Waxworm under bobber (twitch),Silver & Pink,Flooded cover & Lily pad edges,3-4 feet
Bluegill,Summer,Hot (85-90F),Clear,Windy,Evening,Pond,Cricket under bobber (drift) & Beetle spin (slow roll),Orange & Firetiger,Grass lines & Shady seams,2-3 feet
Bluegill,Summer,Hot (85-90F),Clear,Rainy,Morning,Pond,Worm on jighead (hop) & Curl tail grub (drag),Pumpkin & Chartreuse,Flooded weeds & Gravel breaks,2-4 feet
Bluegill,Summer,Hot (85-90F),Clear,Rainy,Afternoon,Pond,Waxworm under bobber (twitch) & Spoon (flutter),Pink & Chrome,Back brush & Timber shadows,3-4 feet
Bluegill,Summer,Hot (85-90F),Clear,Rainy,Evening,Pond,Inline spinner (slow roll) & Worm under bobber (still),Gold & Natural,Floating grass & Mud flats,2-3 feet
Bluegill,Summer,Hot (85-90F),Clear,After Rain,Morning,Pond,Curl tail grub (drag) & Cricket under bobber (twitch),Chartreuse & Orange,Flooded shoreline & Algae points,2-4 feet
Bluegill,Summer,Hot (85-90F),Clear,After Rain,Afternoon,Pond,Beetle spin (steady) & Waxworm under bobber (twitch),Firetiger & Pink,Fence line shade & Brushy dips,3-4 feet
Bluegill,Summer,Hot (85-90F),Clear,After Rain,Evening,Pond,Worm on jighead (hop) & Inline spinner (slow roll),Pumpkin & Silver,Weed lips & Shoreline brush,2-3 feet
Bluegill,Summer,Warm (80-85F),Stained,Sunny,Morning,Pond,Beetle spin (slow roll) & Worm under bobber (still),Firetiger & Natural,Brushy shoreline & Dock edges,2-4 feet
Bluegill,Summer,Warm (80-85F),Stained,Sunny,Afternoon,Pond,Curl tail grub (drag) & Cricket under bobber (twitch),Pumpkinseed & Orange,Flooded brush & Grass lips,3-4 feet
Bluegill,Summer,Warm (80-85F),Stained,Sunny,Evening,Pond,Waxworm under bobber (twitch) & Inline spinner (steady),Pink & Gold,Muddy corners & Vegetation seams,2-3 feet
Bluegill,Summer,Warm (80-85F),Stained,Cloudy,Morning,Pond,Worm on jighead (lift-drop) & Beetle spin (steady),Pumpkin & Chartreuse,Algae edges & Timber roots,2-4 feet
Bluegill,Summer,Warm (80-85F),Stained,Cloudy,Afternoon,Pond,Inline spinner (slow roll) & Waxworm under bobber (drift),Gold & Pink,Dock shade & Flat vegetation,3-4 feet
Bluegill,Summer,Warm (80-85F),Stained,Cloudy,Evening,Pond,Cricket under bobber (twitch) & Spoon (flutter),Orange & Chrome,Backwater cover & Mud seams,2-3 feet
Bluegill,Summer,Warm (80-85F),Stained,Windy,Morning,Pond,Worm under bobber (still) & Curl tail grub (drag),Natural brown & Chartreuse,Wind-blocked grass & Brush lines,2-4 feet
Bluegill,Summer,Warm (80-85F),Stained,Windy,Afternoon,Pond,Beetle spin (slow roll) & Cricket under bobber (twitch),Firetiger & Orange,Shallow cover & Timber lips,3-4 feet
Bluegill,Summer,Warm (80-85F),Stained,Windy,Evening,Pond,Worm on jighead (hop) & Spoon (flutter),Pumpkin & Chrome,Grassy banks & Mud bottom,2-3 feet
Bluegill,Summer,Warm (80-85F),Stained,Rainy,Morning,Pond,Inline spinner (steady) & Waxworm under bobber (twitch),Silver & Pink,Flooded grass & Dock pilings,2-4 feet
Bluegill,Summer,Warm (80-85F),Stained,Rainy,Afternoon,Pond,Curl tail grub (drag) & Worm under bobber (still),Chartreuse & Natural,Timber lines & Shoreline dips,3-4 feet
Bluegill,Summer,Warm (80-85F),Stained,Rainy,Evening,Pond,Beetle spin (steady) & Cricket under bobber (twitch),Firetiger & Orange,Floating algae & Mud seams,2-3 feet
Bluegill,Summer,Warm (80-85F),Stained,After Rain,Morning,Pond,Worm on jighead (drag) & Inline spinner (slow roll),Pumpkin & Gold,Brush edges & Vegetation lips,2-4 feet
Bluegill,Summer,Warm (80-85F),Stained,After Rain,Afternoon,Pond,Waxworm under bobber (drift) & Beetle spin (steady),Pink & Firetiger,Flooded wood & Shady flats,3-4 feet
Bluegill,Summer,Warm (80-85F),Stained,After Rain,Evening,Pond,Curl tail grub (hop) & Worm under bobber (still),Chartreuse & Natural,Timber tips & Mud-bottom grass,2-3 feet
Bluegill,Summer,Hot (85-90F),Stained,Sunny,Morning,Pond,Worm under bobber (still) & Spoon (flutter),Natural & Chrome,Mud seams & Shaded trees,2-4 feet
Bluegill,Summer,Hot (85-90F),Stained,Sunny,Afternoon,Pond,Inline spinner (slow roll) & Cricket under bobber (twitch),Gold & Orange,Fence cover & Lily edges,3-4 feet
Bluegill,Summer,Hot (85-90F),Stained,Sunny,Evening,Pond,Beetle spin (steady) & Curl tail grub (drag),Firetiger & Chartreuse,Floating weed mats & Brushy seams,2-3 feet
Bluegill,Summer,Hot (85-90F),Stained,Cloudy,Morning,Pond,Worm on jighead (hop-hop) & Waxworm under bobber (twitch),Pumpkin & Pink,Dock corners & Algae flats,2-4 feet
Bluegill,Summer,Hot (85-90F),Stained,Cloudy,Afternoon,Pond,Cricket under bobber (twitch) & Spoon (flutter),Orange & Chrome,Vegetation dips & Mud walls,3-4 feet
Bluegill,Summer,Hot (85-90F),Stained,Cloudy,Evening,Pond,Inline spinner (steady) & Waxworm under bobber (drift),Silver & Pink,Flooded wood & Grass shade,2-3 feet
Bluegill,Summer,Hot (85-90F),Stained,Windy,Morning,Pond,Curl tail grub (drag) & Worm under bobber (still),Chartreuse & Natural,Mud corners & Timber seams,2-4 feet
Bluegill,Summer,Hot (85-90F),Stained,Windy,Afternoon,Pond,Waxworm under bobber (twitch) & Beetle spin (slow roll),Pink & Firetiger,Grass breaks & Mud pockets,3-4 feet
Bluegill,Summer,Hot (85-90F),Stained,Windy,Evening,Pond,Worm on jighead (hop) & Cricket under bobber (twitch),Pumpkin & Orange,Shaded brush & Vegetation walls,2-3 feet
Bluegill,Summer,Hot (85-90F),Stained,Rainy,Morning,Pond,Inline spinner (steady) & Curl tail grub (drag),Gold & Chartreuse,Flat cover & Flooded grass,2-4 feet
Bluegill,Summer,Hot (85-90F),Stained,Rainy,Afternoon,Pond,Worm under bobber (still) & Spoon (flutter),Natural & Chrome,Brushy dips & Gravel lips,3-4 feet
Bluegill,Summer,Hot (85-90F),Stained,Rainy,Evening,Pond,Cricket under bobber (twitch) & Beetle spin (slow roll),Orange & Firetiger,Weed channels & Shallow shade,2-3 feet
Bluegill,Summer,Hot (85-90F),Stained,After Rain,Morning,Pond,Curl tail grub (hop) & Waxworm under bobber (drift),Chartreuse & Pink,Brush corners & Algae seams,2-4 feet
Bluegill,Summer,Hot (85-90F),Stained,After Rain,Afternoon,Pond,Worm on jighead (drag) & Inline spinner (steady),Pumpkinseed & Gold,Back banks & Grass lips,3-4 feet
Bluegill,Summer,Hot (85-90F),Stained,After Rain,Evening,Pond,Beetle spin (slow roll) & Waxworm under bobber (twitch),Firetiger & Pink,Flat shade & Mud ledges,2-3 feet
Bluegill,Summer,Warm (80-85F),Murky,Sunny,Morning,Pond,Beetle spin (slow roll) & Worm under bobber (still),Firetiger & Chartreuse,Grass mats & Algae edges,2-3 feet
Bluegill,Summer,Warm (80-85F),Murky,Sunny,Afternoon,Pond,Curl tail grub (drag) & Waxworm under bobber (twitch),Pumpkin & Pink,Shaded banks & Flooded brush,3-4 feet
Bluegill,Summer,Warm (80-85F),Murky,Sunny,Evening,Pond,Cricket under bobber (twitch) & Spoon (flutter),Orange & Chrome,Flat cover & Brushy seams,2-3 feet
Bluegill,Summer,Warm (80-85F),Murky,Cloudy,Morning,Pond,Worm on jighead (lift-drop) & Inline spinner (slow roll),Pumpkinseed & Gold,Muddy corners & Weed patches,2-4 feet
Bluegill,Summer,Warm (80-85F),Murky,Cloudy,Afternoon,Pond,Beetle spin (steady) & Cricket under bobber (drift),Firetiger & Orange,Shallow timber & Algae lips,3-4 feet
Bluegill,Summer,Warm (80-85F),Murky,Cloudy,Evening,Pond,Waxworm under bobber (twitch) & Worm under bobber (still),Pink & Natural,Mud banks & Timber shade,2-3 feet
Bluegill,Summer,Warm (80-85F),Murky,Windy,Morning,Pond,Inline spinner (steady) & Curl tail grub (drag),Gold & Chartreuse,Flooded grass & Vegetation dips,2-4 feet
